,_index_,eventID,eventTime,userIdentityaccountId,eventSource,eventName,sourceIPAddress,userAgent,userIdentitytype,apiVersion,userIdentityprincipalId,userIdentityarn,userIdentityaccessKeyId,userIdentitysessionContextsessionIssueruserName,errorCode,errorMessage,tlsDetailsclientProvidedHostHeader,event_dt,ae_anomaly_score,ts_anomaly
103,103,103,2021-10-01T05:21:56Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,4433fbdf-7d2f-4c70-8b43-31c0a1f78d82,arn:aws:6777f30e-51bf-4d92-9074-521de40e13ef,AP7UQPBDWXCTJT8WHUO5,user5,success,,,2021-10-01 05:21:56+00:00,1.6753945350646973,False
104,104,104,2021-10-01T05:21:59Z,Account-123456789,grant-campbell.org,DescribeStaleSecurityGroups,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,03dac546-683b-4c8a-b239-24eb85aabfa2,arn:aws:dd3c1c8d-5680-4941-b5f9-f448a8fbeb25,A20NOSMOX0AIZA7NKUSV,user5,success,,,2021-10-01 05:21:59+00:00,1.9441605806350708,False
105,105,105,2021-10-01T05:21:59Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,9ff6aff1-178d-4bee-8a23-788a5728757e,arn:aws:0c9a2ec6-3312-4181-ac65-1c9c4dde6b00,,user5,success,,,2021-10-01 05:21:59+00:00,1.4265543222427368,False
106,106,106,2021-10-01T05:21:59Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,bb32eb8a-8b31-4563-a5cf-80185dfce9cd,arn:aws:49efd165-e70e-477f-bd12-1f16a890b3f3,,user5,success,,,2021-10-01 05:21:59+00:00,1.4265543222427368,False
107,107,107,2021-10-01T05:21:59Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,e13e5a96-a89c-4907-8fcf-7e9fadc91dbf,arn:aws:10e854cf-5adf-40b0-904c-33b9a5a75f96,AZ3HVQBDCHRYDITGPAYG,user5,success,,,2021-10-01 05:21:59+00:00,1.4560514688491821,False
108,108,108,2021-10-01T05:21:59Z,Account-123456789,spence.info,ListTagsForResource,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,1c181d15-1eb0-4ed7-8751-73fce12c3954,arn:aws:bfc31a9c-3be3-43c5-8cc4-0f3e24d274fd,ADVS21SZOXYAWHD8QGZM,user5,success,,,2021-10-01 05:21:59+00:00,1.89737868309021,False
109,109,109,2021-10-01T05:21:59Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,014bb311-63d4-4bc9-8fc6-70ed992a68e9,arn:aws:121ccb93-e5bd-44b2-8510-75a0363e1c18,ALPEHWPK78LCYKL8Q51U,user5,success,,,2021-10-01 05:21:59+00:00,1.6753945350646973,False
110,110,110,2021-10-01T05:22:01Z,Account-123456789,robinson.com,GetOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1984-11-26,9e7b4012-9b86-4d43-bb60-2fc08bbb5136,arn:aws:79794e3e-e0fb-4c2a-af16-2ad42d327d1f,AUCTGHECOL1HJQNFDSEY,user5,success,,,2021-10-01 05:22:01+00:00,2.4355571269989014,False
111,111,111,2021-10-01T05:22:01Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,42e11bf7-d4b5-4532-8647-19ec506b576c,arn:aws:548736c3-f85e-4128-8310-436721093a12,AX69SG1PSSHWFX6OLIZY,user5,success,,,2021-10-01 05:22:01+00:00,1.5451326370239258,False
112,112,112,2021-10-01T05:22:06Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,96a6968f-672d-4264-be69-a62640e0b4cb,arn:aws:79b66872-7191-4647-8855-af2ff1856f71,,user5,success,,,2021-10-01 05:22:06+00:00,1.305682897567749,False
113,113,113,2021-10-01T05:22:06Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,aedf0c43-5527-4dc1-95f7-ece784ea10ef,arn:aws:05493dcf-5a8e-4756-9535-07848dfd50cc,A9JBO7DX70BBXCIRJFHB,user5,success,,,2021-10-01 05:22:06+00:00,2.1188364028930664,False
114,114,114,2021-10-01T05:22:45Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,0f8c2299-0b77-4ad3-ae40-68eaa8ae3cbd,arn:aws:87493d06-46a0-44dd-961a-a531cc84636c,,user5,success,,,2021-10-01 05:22:45+00:00,1.2643251419067383,False
115,115,115,2021-10-01T05:22:45Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,5da76351-5669-4ac0-9552-b63c63fa207c,arn:aws:8421ef73-29e1-4dd4-83eb-07745b7f0d3a,AHEYSQUQQLHQ6QLUCQIX,user5,success,,,2021-10-01 05:22:45+00:00,1.4560514688491821,False
116,116,116,2021-10-01T05:22:46Z,Account-123456789,anderson.net,GetHostedZoneCount,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1970-07-15,de40268a-29c5-4cb3-8df2-b693c9fdf788,arn:aws:6666181f-f6ce-434b-b3d9-4e32dcf52e16,AJUY2EP7ZLTLP45EPVDR,user5,success,,,2021-10-01 05:22:46+00:00,2.352229356765747,False
117,117,117,2021-10-01T05:22:46Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,56b591e9-508d-42d1-ac92-4225791e7dfa,arn:aws:beb7897c-570f-457e-99b1-ebcddc76b526,A6UQFBKEV9288EKERBTB,user5,success,,,2021-10-01 05:22:46+00:00,1.5451326370239258,False
118,118,118,2021-10-01T05:22:48Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,2001-06-09,1de6f078-da6b-46fd-8862-7238fe7a347f,arn:aws:b6d15e3b-15bc-4931-ab9f-31128a02626b,AZZ1OHLSLR6CPVJOLEND,user5,success,,,2021-10-01 05:22:48+00:00,1.7726925611495972,False
119,119,119,2021-10-01T05:22:48Z,Account-123456789,lopez-byrd.info,CreateDBInstance,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,e7f77275-14c9-4c6f-8bba-4b927831d48a,arn:aws:3e8b5a50-0cc8-490b-ba8e-a494e355865e,,user5,success,,,2021-10-01 05:22:48+00:00,1.388122320175171,False
120,120,120,2021-10-01T05:22:48Z,Account-123456789,robinson.com,GetOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1984-11-26,eb66c45e-c212-421d-ae4e-25dbb2e9ea73,arn:aws:ce079c9b-021d-4182-ac27-be9d77b202ea,AQYAIQUGUOZFYZBSXY6K,user5,success,,,2021-10-01 05:22:48+00:00,2.400853157043457,False
121,121,121,2021-10-01T05:22:48Z,Account-123456789,hogan.com,CreateSubnet,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,8975dee4-247c-4165-8809-963960627584,arn:aws:1355a6a1-6abe-4ef6-b858-d61ae110389f,AAUD8S45MZS1MNTRASO3,user5,success,,,2021-10-01 05:22:48+00:00,1.9874085187911987,False
122,122,122,2021-10-01T05:22:48Z,Account-123456789,anderson.net,GetHostedZoneCount,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1970-07-15,1840bda4-a114-418f-8961-41b2e86362d7,arn:aws:19204d22-81a1-4562-9de6-509ce8172c16,AO6E33UCDCXVVIPAI5Q4,user5,success,,,2021-10-01 05:22:48+00:00,2.352229356765747,False
123,123,123,2021-10-01T05:22:48Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,8fc8cacf-fe11-4d08-9a6f-f5a303a86c5f,arn:aws:71ce0c41-8390-4332-9baa-b7049921dfe7,AFZNPJ8LUHV49RYICZKN,user5,success,,,2021-10-01 05:22:48+00:00,2.068021059036255,False
124,124,124,2021-10-01T05:22:50Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,2191dd31-4513-4569-96d9-8a7e8fa9f98f,arn:aws:2663a7c9-dd55-49f5-8f98-6eb29903ec6e,AD4BEMIJGCESSQHMOHCG,user5,success,,,2021-10-01 05:22:50+00:00,1.6753945350646973,False
125,125,125,2021-10-01T05:22:50Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,688edad1-81b1-4f06-8ae9-1295e8293906,arn:aws:2ca1cfbd-50ff-4bf0-a169-c5079ef295c4,AULB88YDLTJY7RJEDQGT,user5,success,,,2021-10-01 05:22:50+00:00,1.4560514688491821,False
126,126,126,2021-10-01T05:22:50Z,Account-123456789,mills.com,DescribeVolumes,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,472d02c1-0aaa-4010-97a4-68bcac1f82ce,arn:aws:92c5ff11-70a7-42fe-9c3c-7811941a390c,AAH6DXFJFOFLX2WW4ZP9,user5,success,,,2021-10-01 05:22:50+00:00,1.9504319429397583,False
127,127,127,2021-10-01T05:22:50Z,Account-123456789,lopez-byrd.info,ListTagsLogGroup,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,e4fb4132-44d9-44fc-a0f4-afbe17fa6896,arn:aws:32c4cb49-900c-4a68-9bac-8030ac0569a1,,user5,success,,,2021-10-01 05:22:50+00:00,1.5524401664733887,False
128,128,128,2021-10-01T05:22:50Z,Account-123456789,lopez-byrd.info,CreateDBInstance,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,62767818-704d-44d1-818d-e2eed2060d5d,arn:aws:6ebc91be-c777-4f18-8d63-078dc3653bc6,,user5,success,,,2021-10-01 05:22:50+00:00,1.388122320175171,False
129,129,129,2021-10-01T05:22:51Z,Account-123456789,lopez-byrd.info,ListSigningCertificates,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,15b745d5-ecca-4e42-8fb9-c3f06ded0155,arn:aws:a52d1c22-dfa1-45f6-93b3-7037b942ac64,,user5,success,,,2021-10-01 05:22:51+00:00,1.5754791498184204,False
130,130,130,2021-10-01T05:22:54Z,Account-123456789,smith.com,DescribeVolumeStatus,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,9b2580bb-3ea2-450f-9c7b-0f695ed5b368,arn:aws:47bb3725-8f52-49ac-a402-0f9391653b73,ATYVJJQ6I0SEJJIBDZA0,user5,success,,,2021-10-01 05:22:54+00:00,2.3232691287994385,False
131,131,131,2021-10-01T05:22:54Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,a911a9b0-23bd-433e-9517-0d334858bc21,arn:aws:6949f7f1-0c02-4361-847a-d4d942b54ec8,A8CCEGJLQ0COMO2TVQSM,user5,success,,,2021-10-01 05:22:54+00:00,1.5451326370239258,False
132,132,132,2021-10-01T05:22:57Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,87fa58ae-45d5-4989-998d-359a77ed9b60,arn:aws:64a3ac6e-4766-40ff-93e6-f2f7bf7aa020,ASYWDKGMH9SAPTLO0WE6,user5,success,,,2021-10-01 05:22:57+00:00,1.4560514688491821,False
133,133,133,2021-10-01T05:22:57Z,Account-123456789,vargas.org,ListQueryLoggingConfigs,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,97eb2eeb-5ed9-48f4-8905-026b181d1bee,arn:aws:7f8dc0e7-685d-4bb1-9852-e70cfaa796e5,AS0G6U0RZSM7GIQDXOIC,user5,success,,,2021-10-01 05:22:57+00:00,2.168194055557251,False
134,134,134,2021-10-01T05:22:58Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,3127d14d-c9a0-4c7d-b0b1-90cbf0fb2c26,arn:aws:58de64bf-40ca-4473-b3e7-32e89877873a,AZQXZLPINMO9LRS5OZTO,user5,success,,,2021-10-01 05:22:58+00:00,1.4560514688491821,False
135,135,135,2021-10-01T05:22:58Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,fa611a7e-0c03-479b-955f-beba8236872a,arn:aws:66e33444-0128-4ed8-bb6d-85514235984d,,user5,success,,,2021-10-01 05:22:58+00:00,1.305682897567749,False
136,136,136,2021-10-02T05:01:25Z,Account-123456789,vargas.org,ListQueryLoggingConfigs,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,af0991ee-e583-4762-8538-91fd31a34939,arn:aws:ef495e44-78af-4f4b-bcf3-514f0905ccb7,AY5WCYA47URFIVUXOD5L,user5,success,,,2021-10-02 05:01:25+00:00,2.2354984283447266,False
137,137,137,2021-10-02T05:01:25Z,Account-123456789,lopez-byrd.info,CreateDBInstance,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,39ac127a-4cd3-4c0c-af19-31a92804adb5,arn:aws:597e0e9e-b6ca-4417-acef-933fb785fea4,,user5,success,,,2021-10-02 05:01:25+00:00,1.388122320175171,False
138,138,138,2021-10-02T05:01:26Z,Account-123456789,spence.info,ListTagsForResource,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,af0bad9a-aca7-47de-91b3-f73a03e549b3,arn:aws:24e6f8aa-bbd7-4548-8c55-da494bcdebf5,AJNMPRSOXF85R3ZOMIQW,user5,success,,,2021-10-02 05:01:26+00:00,1.89737868309021,False
139,139,139,2021-10-02T05:01:26Z,Account-123456789,lopez-byrd.info,ListSigningCertificates,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,ce209ab9-1970-47a8-bac3-fa04544a652b,arn:aws:63a2d1cb-3372-45fd-9b63-61232e0f8290,,user5,success,,,2021-10-02 05:01:26+00:00,1.5754791498184204,False
140,140,140,2021-10-02T05:01:27Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,dbdbdda2-43ab-4b1d-a1ee-494f63ff18ac,arn:aws:d607a3f3-6a72-424f-be32-13bf2ee489d4,,user5,success,,,2021-10-02 05:01:27+00:00,1.305682897567749,False
141,141,141,2021-10-02T05:01:27Z,Account-123456789,lopez-byrd.info,DeleteOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,ee617bba-847e-4b20-a346-ba3b238b4a70,arn:aws:4d48b9c1-e19a-43bb-b0f9-296500cb298a,,user5,success,,,2021-10-02 05:01:27+00:00,1.5821224451065063,False
142,142,142,2021-10-02T05:01:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,1c333ffa-1df4-4cf0-805a-ddd9606207f6,arn:aws:79b5292b-f773-41c9-9c17-9252729b8a57,,user5,success,,,2021-10-02 05:01:27+00:00,1.4265543222427368,False
143,143,143,2021-10-02T05:01:27Z,Account-123456789,lopez-byrd.info,GetSendQuota,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,916b283b-7b00-4ec8-9056-1c36e35e6794,arn:aws:739b9bd3-4c5b-4839-a363-18dc6debe87a,,user5,success,,,2021-10-02 05:01:27+00:00,1.305682897567749,False
144,144,144,2021-10-02T05:01:27Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,20dd0d1f-d155-4960-83fd-f47ac1edea94,arn:aws:af4aa8da-d90d-4271-94fb-4b73a852629f,,user5,success,,,2021-10-02 05:01:27+00:00,1.3472025394439697,False
145,145,145,2021-10-02T05:01:27Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,15a56e8f-6ec8-424c-b199-62517686c76e,arn:aws:f76520c0-d6f5-40eb-b817-ccf2b05863e0,AP5YESA7SIGVUKZUVBOI,user5,success,,,2021-10-02 05:01:27+00:00,2.0166537761688232,False
146,146,146,2021-10-02T05:01:28Z,Account-123456789,lopez-byrd.info,CreateDBInstance,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,47af4a1b-06aa-4c13-9a51-3a2329f8c7db,arn:aws:46dec9ae-b00c-415a-b415-8f9224e9d4cc,,user5,success,,,2021-10-02 05:01:28+00:00,1.388122320175171,False
147,147,147,2021-10-02T05:01:28Z,Account-123456789,lopez-byrd.info,CreateHostedZone,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,29ff64ed-be81-4c2f-a372-a0d3dd560887,arn:aws:d90bf231-98f3-4152-9578-42264c3a3a5d,,user5,success,,,2021-10-02 05:01:28+00:00,1.2966580390930176,False
148,148,148,2021-10-02T05:01:46Z,Account-123456789,lopez-byrd.info,CreateDBInstance,123.79.131.26,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/62.0.822.0 Safari/536.1",FederatedUser,,19555fbe-7fef-456f-a79e-21f095bc0bec,arn:aws:58397999-cef5-4f03-91db-812ecf919a1c,,user5,MissingAction,The input fails to satisfy the constraints specified by an AWS service. ,,2021-10-02 05:01:46+00:00,2.6476991176605225,False
149,149,149,2021-10-02T05:01:46Z,Account-123456789,robinson.com,ListTagsForResource,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1984-11-26,7cd0c8e6-2bce-4f66-b35d-b276a8235629,arn:aws:9598f6e4-68a1-4bb5-9bf9-0e1c80bbdc7d,AQKRU8PHLU3B1FLGVRC8,user5,success,,,2021-10-02 05:01:46+00:00,2.369082450866699,False
150,150,150,2021-10-02T05:01:47Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,09845f62-ee18-4314-a52e-15945032d99c,arn:aws:f880e11c-681a-4349-a988-4669d661562b,AQ7BQLJCWAZSZY3WL8BO,user5,success,,,2021-10-02 05:01:47+00:00,1.6753945350646973,False
151,151,151,2021-10-02T05:01:47Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,3cb8f403-e9bd-4dd4-880f-2bd326dddcae,arn:aws:9e093747-a062-4f9f-bb7c-b2e81d4e3862,AXACOQTJWFZYGOVDD4MC,user5,success,,,2021-10-02 05:01:47+00:00,1.6753945350646973,False
152,152,152,2021-10-02T05:01:51Z,Account-123456789,spence.info,ListTagsForResource,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,892b50b7-7db8-4afe-91b0-74635bf7a454,arn:aws:f1c0b69c-3b36-4772-b279-7e8c5db30b79,AUWUGKTWIVPWEOGGIG6H,user5,success,,,2021-10-02 05:01:51+00:00,1.89737868309021,False
153,153,153,2021-10-02T05:01:51Z,Account-123456789,lopez-byrd.info,CreateDBInstance,123.79.131.26,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/62.0.822.0 Safari/536.1",FederatedUser,,19555fbe-7fef-456f-a79e-21f095bc0bec,arn:aws:58397999-cef5-4f03-91db-812ecf919a1c,,user5,MissingAction,The input fails to satisfy the constraints specified by an AWS service. ,,2021-10-02 05:01:51+00:00,2.6476991176605225,False
154,154,154,2021-10-02T05:01:51Z,Account-123456789,robinson.com,GetOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1984-11-26,b384e087-7e1f-4ee1-ae8b-dbf7a6bc45a1,arn:aws:735cc9ec-5564-42e0-885d-48da99cd1650,A4VGHJL2WT9HZ2WLBO0V,user5,success,,,2021-10-02 05:01:51+00:00,2.450559377670288,False
155,155,155,2021-10-02T05:02:12Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,d7e213ed-98e5-457c-b5ff-3fbd33684823,arn:aws:ddb5ae02-de80-46c4-ab82-98676975c223,,user5,success,,,2021-10-02 05:02:12+00:00,1.4265543222427368,False
156,156,156,2021-10-02T05:02:12Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,81d3cf48-5733-4975-b02c-e2a72e443b82,arn:aws:6ea10756-03fa-4145-9c1c-ee69faddaf41,AZMYQPGCEHBXGEFF6B4O,user5,success,,,2021-10-02 05:02:12+00:00,1.4560514688491821,False
157,157,157,2021-10-02T05:02:12Z,Account-123456789,lin.com,DescribeManagedPrefixLists,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,1990-05-27,69ffc920-4086-4cee-80c5-7b1d15504d68,arn:aws:68cbd8cc-1b6a-4fba-8ebc-15bedeff55df,AAJ5BRNYI3YN7DJGW0B5,user5,success,,,2021-10-02 05:02:12+00:00,1.6753945350646973,False
158,158,158,2021-10-02T05:02:12Z,Account-123456789,lopez-byrd.info,DeleteOpenIDConnectProvider,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,d7d54921-afd2-475c-ba08-c11b42f33c6e,arn:aws:989a833e-8d15-474e-a25c-4d68f5c7e0c1,,user5,success,,,2021-10-02 05:02:12+00:00,1.5821224451065063,False
159,159,159,2021-10-02T05:02:12Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,8b51a3df-ea11-48c9-906d-277a3868b25e,arn:aws:2afe308f-d3a2-4399-90e0-f2fac7103638,A77DZ1IZYMM29VBWMCQR,user5,success,,,2021-10-02 05:02:12+00:00,1.4560514688491821,False
160,160,160,2021-10-02T05:02:12Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,c62ece3b-b0d6-4e78-beb4-90890776cce8,arn:aws:45d2c51b-986d-47e4-84af-ab7955caab97,AJZY86IGRP1N6BUUEQTQ,user5,success,,,2021-10-02 05:02:12+00:00,1.4560514688491821,False
161,161,161,2021-10-02T05:02:13Z,Account-123456789,shepherd.com,ModifySubnetAttribute,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,59d88482-b8d0-4dba-a874-4fd5248e999e,arn:aws:61721613-22ef-4c5c-ae69-cd61dc281fd6,ADJDLDMFV2PRSTSL4DUG,user5,success,,,2021-10-02 05:02:13+00:00,1.529410481452942,False
162,162,162,2021-10-02T05:02:13Z,Account-123456789,spence.info,ListTagsForResource,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,bf18406a-469c-4e1c-8979-91d821566405,arn:aws:eaf14e82-215e-40b2-bb4b-0c35eb81a85d,A7IHI6X4OGLZBD6WSIF7,user5,success,,,2021-10-02 05:02:13+00:00,1.89737868309021,False
163,163,163,2021-10-02T05:02:13Z,Account-123456789,shepherd.com,ListHealthChecks,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,927e6614-5f58-47b9-a5af-ee2087e16025,arn:aws:ac7de642-271e-41bb-9de9-092cf7540f11,AAY47CJM2ELQJIEWBBL8,user5,success,,,2021-10-02 05:02:13+00:00,1.4560514688491821,False
164,164,164,2021-10-02T05:02:13Z,Account-123456789,lopez-byrd.info,ListTagsLogGroup,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,753d7f0b-6658-42fa-b8aa-84dd989e5a65,arn:aws:d3b42884-ea6f-4e5d-9b2e-14b4dde262ba,,user5,success,,,2021-10-02 05:02:13+00:00,1.5778952836990356,False
165,165,165,2021-10-02T05:02:13Z,Account-123456789,lopez-byrd.info,BatchGetImage,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,f88565f4-ffa8-438e-a43a-92d480f5e3ed,arn:aws:8a306cec-8088-47f7-93dd-1e493ec3eacb,,user5,success,,,2021-10-02 05:02:13+00:00,1.586019515991211,False
166,166,166,2021-10-02T05:02:13Z,Account-123456789,lopez-byrd.info,CreateDBInstance,208.49.113.40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),FederatedUser,,3eeb6ebe-3231-4886-95cf-be81cffe2df4,arn:aws:9a895fce-ec93-49f5-86fa-69493830499c,,user5,success,,,2021-10-02 05:02:13+00:00,1.3379719257354736,False
