,eventID,eventTime,userIdentityaccountId,eventSource,eventName,sourceIPAddress,userAgent,userIdentitytype,apiVersion,userIdentityprincipalId,userIdentityarn,userIdentityaccessKeyId,tlsDetailsclientProvidedHostHeader,errorCode,errorMessage,userIdentitysessionContextsessionIssueruserName
1260,1260,2021-10-01T04:12:26Z,Account-123456789,shepherd.com,ModifySubnetAttribute,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,burch-cochran.biz,success,,user17
1261,1261,2021-10-01T04:12:26Z,Account-123456789,hogan.com,CreateNatGateway,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
1262,1262,2021-10-01T04:12:26Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1263,1263,2021-10-01T04:12:26Z,Account-123456789,hogan.com,CreateBucket,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
1264,1264,2021-10-01T04:12:26Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1265,1265,2021-10-01T04:12:26Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1266,1266,2021-10-01T04:12:26Z,Account-123456789,anderson.net,ListReadinessChecks,72.5.160.159,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,lester.net,success,,user17
1267,1267,2021-10-01T04:12:26Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1268,1268,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1269,1269,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1270,1270,2021-10-01T04:12:27Z,Account-123456789,hogan.com,GetBucketLogging,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
1271,1271,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1272,1272,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hr-HR) AppleWebKit/534.25.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.25.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1273,1273,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,DeleteAlias,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1274,1274,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (Windows 98; Win 9x 4.90; mi-NZ; rv:1.9.2.20) Gecko/2011-05-30 02:43:40 Firefox/15.0,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1275,1275,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bs-BA) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.19.7",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1276,1276,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 7_8 rv:5.0; ti-ER) AppleWebKit/532.2.2 (KHTML, like Gecko) Version/5.0 Safari/532.2.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1277,1277,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1278,1278,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1279,1279,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1280,1280,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/42.0.852.0 Safari/532.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1281,1281,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1282,1282,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,CreateHostedZone,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1283,1283,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,DescribeSubnets,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1284,1284,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,CreateHostedZone,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1285,1285,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1286,1286,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.32.7 (KHTML, like Gecko) Version/5.0 Safari/532.32.7",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1287,1287,2021-10-01T04:12:27Z,Account-123456789,holmes.com,ListVirtualMFADevices,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1288,1288,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1289,1289,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1290,1290,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1291,1291,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.6l9750.0 Mobile/59V265 Safari/531.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1292,1292,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,AssociateVPCWithHostedZone,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1293,1293,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.814.0 Safari/533.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1294,1294,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1295,1295,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bs-BA) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.19.7",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1296,1296,2021-10-01T04:12:27Z,Account-123456789,anderson.net,GetHostedZoneCount,91.115.171.224,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/23.0.815.0 Safari/531.0",Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,lester.net,success,,user17
1297,1297,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,CreateRouteTable,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1298,1298,2021-10-01T04:12:27Z,Account-123456789,hogan.com,CreateNatGateway,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
1299,1299,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (Windows 98; Win 9x 4.90; mi-NZ; rv:1.9.2.20) Gecko/2011-05-30 02:43:40 Firefox/15.0,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1300,1300,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1301,1301,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1302,1302,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.824.0 Safari/533.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1303,1303,2021-10-01T04:12:27Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1304,1304,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hr-HR) AppleWebKit/534.25.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.25.4",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1305,1305,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/9.64.(Windows 98; fur-IT) Presto/2.9.180 Version/11.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1306,1306,2021-10-01T04:12:28Z,Account-123456789,salas.com,DetachRolePolicy,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,hooper.com,success,,user17
1307,1307,2021-10-01T04:12:28Z,Account-123456789,hogan.com,CreateServiceLinkedRole,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
1308,1308,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bs-BA) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.19.7",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1309,1309,2021-10-01T04:12:28Z,Account-123456789,weiss.info,DescribeReservedInstances,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,2012-02-14,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,campbell-clark.net,success,,user17
1310,1310,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.0h3976.0 Mobile/08U079 Safari/533.1",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1311,1311,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1312,1312,2021-10-01T04:12:28Z,Account-123456789,anderson.net,GetHostedZoneCount,91.115.171.224,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/23.0.815.0 Safari/531.0",Root,1970-07-15,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,lester.net,success,,user17
1313,1313,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,Opera/8.65.(Windows NT 5.2; nso-ZA) Presto/2.9.183 Version/12.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1314,1314,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1315,1315,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1316,1316,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,CreateHostedZone,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1317,1317,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,CreateHostedZone,72.5.160.159,Opera/8.19.(X11; Linux i686; fur-IT) Presto/2.9.188 Version/10.00,Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1318,1318,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListDomainNames,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,,success,,user17
1319,1319,2021-10-01T04:12:28Z,Account-123456789,hogan.com,GetBucketLogging,200.228.121.182,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.1 Safari/533.43.6",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AZM8CDAQJ8EN63D9DV3H,snyder.com,success,,user17
1320,1320,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bs-BA) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.19.7",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1321,1321,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,91.115.171.224,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.814.0 Safari/533.2",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
1322,1322,2021-10-01T04:12:28Z,Account-123456789,lopez-byrd.info,ListTrafficPolicies,72.5.160.159,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/534.0",Root,,c605fd31-b71e-4385-a9c9-1cfc259fcbe1,arn:aws:8ab33856-b311-4fa8-bab1-2a7fad0ec33d,AMV0GEBKYXVMOZWRG7PN,,success,,user17
